league,season,phase,home,away,hg,ag,corrected,ksi_id
besta,2025,efri,Víkingur R.,FH,2,0,0,686024
besta,2025,efri,Valur,Stjarnan,3,2,0,768150
besta,2025,efri,Stjarnan,Víkingur R.,2,3,0,738689
besta,2025,efri,Fram,Valur,2,0,0,768216
besta,2025,efri,FH,Breiðablik,1,1,0,624371
besta,2025,efri,Valur,Breiðablik,1,1,0,768147
besta,2025,efri,Víkingur R.,Fram,2,1,0,686027
besta,2025,efri,Stjarnan,FH,0,0,0,741038
besta,2025,nedri,ÍBV,KA,3,4,0,692490
besta,2025,nedri,ÍA,Afturelding,1,0,0,768666
besta,2025,nedri,Vestri,KR,1,5,0,768966
besta,2025,nedri,Afturelding,Vestri,1,1,0,765642
besta,2025,nedri,KA,ÍA,5,1,0,757082
besta,2025,nedri,KR,ÍBV,2,1,0,757443
besta,2025,nedri,KA,Vestri,1,1,0,757081
besta,2025,nedri,KR,Afturelding,2,2,0,757435
besta,2025,nedri,ÍBV,ÍA,0,2,0,692489
besta,2025,nedri,Afturelding,KA,3,2,0,765631
besta,2025,nedri,Vestri,ÍBV,0,5,0,768849
besta,2025,nedri,ÍA,KR,3,2,0,768815
besta,2025,nedri,KA,KR,4,2,0,757080
besta,2025,nedri,ÍBV,Afturelding,1,1,0,692488
besta,2025,nedri,Vestri,ÍA,0,4,0,768945
lengjudeild,2019,main,Leiknir R.,Fram,2,1,0,644500
lengjudeild,2019,main,Víkingur Ó.,Njarðvík,4,2,0,648457
lengjudeild,2019,main,Þór,Magni,0,0,0,670947
lengjudeild,2019,main,Keflavík,Fjölnir,1,0,0,733882
lengjudeild,2019,main,Grótta,Haukar,4,0,0,749715
lengjudeild,2019,main,Þróttur R.,Afturelding,0,0,0,752504
lengjudeild,2019,main,Afturelding,Víkingur Ó.,0,1,0,753961
lengjudeild,2019,main,Fjölnir,Leiknir R.,1,1,0,751981
lengjudeild,2019,main,Njarðvík,Grótta,1,2,0,757535
lengjudeild,2019,main,Magni,Þróttur R.,0,0,0,602543
lengjudeild,2019,main,Haukar,Keflavík,3,1,0,577827
lengjudeild,2019,main,Fram,Þór,3,0,0,598857
lengjudeild,2019,main,Grótta,Afturelding,0,5,0,749712
lengjudeild,2019,main,Þór,Fjölnir,1,7,0,670946
lengjudeild,2019,main,Víkingur Ó.,Magni,1,2,0,648465
lengjudeild,2019,main,Þróttur R.,Fram,1,2,0,752508
lengjudeild,2019,main,Haukar,Njarðvík,4,0,0,577828
lengjudeild,2019,main,Leiknir R.,Keflavík,1,0,0,644501
lengjudeild,2019,main,Magni,Grótta,0,2,0,602544
lengjudeild,2019,main,Keflavík,Þór,2,0,0,733894
lengjudeild,2019,main,Afturelding,Njarðvík,2,2,0,753960
lengjudeild,2019,main,Fjölnir,Þróttur R.,6,0,0,751965
lengjudeild,2019,main,Leiknir R.,Haukar,2,0,0,644502
lengjudeild,2019,main,Fram,Víkingur Ó.,0,0,0,598859
lengjudeild,2019,main,Þór,Leiknir R.,1,1,0,670945
lengjudeild,2019,main,Njarðvík,Magni,2,1,0,757536
lengjudeild,2019,main,Þróttur R.,Keflavík,1,3,0,752509
lengjudeild,2019,main,Grótta,Fram,3,1,0,749710
lengjudeild,2019,main,Víkingur Ó.,Fjölnir,4,1,0,648473
lengjudeild,2019,main,Haukar,Afturelding,1,1,0,577848
lengjudeild,2019,main,Magni,Afturelding,3,1,0,602545
lengjudeild,2019,main,Leiknir R.,Þróttur R.,2,1,0,644503
lengjudeild,2019,main,Þór,Haukar,1,1,0,670944
lengjudeild,2019,main,Keflavík,Víkingur Ó.,2,1,0,733906
lengjudeild,2019,main,Fjölnir,Grótta,0,0,0,751962
lengjudeild,2019,main,Fram,Njarðvík,2,0,0,598864
lengjudeild,2019,main,Haukar,Magni,1,2,0,577898
lengjudeild,2019,main,Grótta,Keflavík,4,3,0,749709
lengjudeild,2019,main,Víkingur Ó.,Leiknir R.,1,1,0,648474
lengjudeild,2019,main,Afturelding,Fram,3,0,0,753957
lengjudeild,2019,main,Njarðvík,Fjölnir,1,1,0,757537
lengjudeild,2019,main,Þróttur R.,Þór,1,3,0,752514
lengjudeild,2019,main,Fjölnir,Afturelding,1,1,0,751956
lengjudeild,2019,main,Fram,Magni,4,1,0,598866
lengjudeild,2019,main,Leiknir R.,Grótta,2,2,0,644504
lengjudeild,2019,main,Þór,Víkingur Ó.,1,1,0,670943
lengjudeild,2019,main,Keflavík,Njarðvík,1,0,0,733910
lengjudeild,2019,main,Þróttur R.,Haukar,4,2,0,752515
lengjudeild,2019,main,Magni,Fjölnir,1,3,0,602535
lengjudeild,2019,main,Grótta,Þór,1,1,0,749745
lengjudeild,2019,main,Njarðvík,Leiknir R.,0,2,0,757861
lengjudeild,2019,main,Afturelding,Keflavík,1,0,0,753999
lengjudeild,2019,main,Haukar,Fram,2,1,0,577910
lengjudeild,2019,main,Víkingur Ó.,Þróttur R.,0,0,0,648446
lengjudeild,2019,main,Fram,Keflavík,1,2,0,598833
lengjudeild,2019,main,Magni,Leiknir R.,0,3,0,602536
lengjudeild,2019,main,Afturelding,Þór,1,2,0,753998
lengjudeild,2019,main,Njarðvík,Þróttur R.,2,3,0,757862
lengjudeild,2019,main,Grótta,Víkingur Ó.,2,2,0,749743
lengjudeild,2019,main,Haukar,Fjölnir,1,5,0,577776
lengjudeild,2019,main,Víkingur Ó.,Haukar,2,0,0,648447
lengjudeild,2019,main,Leiknir R.,Afturelding,3,2,0,644492
lengjudeild,2019,main,Fjölnir,Fram,3,1,0,752094
lengjudeild,2019,main,Þróttur R.,Grótta,0,1,0,752453
lengjudeild,2019,main,Keflavík,Magni,0,3,0,734030
lengjudeild,2019,main,Þór,Njarðvík,2,1,0,670959
lengjudeild,2019,main,Haukar,Grótta,2,2,0,577792
lengjudeild,2019,main,Magni,Þór,1,1,0,602537
lengjudeild,2019,main,Fram,Leiknir R.,2,1,0,598834
lengjudeild,2019,main,Fjölnir,Keflavík,1,1,0,752072
lengjudeild,2019,main,Njarðvík,Víkingur Ó.,3,0,0,757865
lengjudeild,2019,main,Afturelding,Þróttur R.,1,1,0,753991
lengjudeild,2019,main,Þróttur R.,Magni,7,0,0,752474
lengjudeild,2019,main,Víkingur Ó.,Afturelding,2,0,0,648448
lengjudeild,2019,main,Grótta,Njarðvík,3,1,0,749739
lengjudeild,2019,main,Þór,Fram,3,0,0,670958
lengjudeild,2019,main,Keflavík,Haukar,1,1,0,734036
lengjudeild,2019,main,Leiknir R.,Fjölnir,0,2,0,644493
lengjudeild,2019,main,Magni,Víkingur Ó.,0,0,0,602538
lengjudeild,2019,main,Fjölnir,Þór,4,0,0,752064
lengjudeild,2019,main,Afturelding,Grótta,0,3,0,753985
lengjudeild,2019,main,Keflavík,Leiknir R.,1,3,0,734043
lengjudeild,2019,main,Fram,Þróttur R.,2,1,0,598836
lengjudeild,2019,main,Njarðvík,Haukar,1,5,0,757866
lengjudeild,2019,main,Grótta,Magni,4,1,0,749730
lengjudeild,2019,main,Þór,Keflavík,0,0,0,670957
lengjudeild,2019,main,Víkingur Ó.,Fram,0,1,0,648449
lengjudeild,2019,main,Haukar,Leiknir R.,1,2,0,577796
lengjudeild,2019,main,Njarðvík,Afturelding,0,2,0,757868
lengjudeild,2019,main,Þróttur R.,Fjölnir,0,1,0,752484
lengjudeild,2019,main,Víkingur Ó.,Keflavík,0,1,0,648451
lengjudeild,2019,main,Leiknir R.,Þór,0,3,0,644494
lengjudeild,2019,main,Fram,Grótta,2,3,0,598841
lengjudeild,2019,main,Keflavík,Þróttur R.,1,3,0,734053
lengjudeild,2019,main,Afturelding,Haukar,1,2,0,753980
lengjudeild,2019,main,Fjölnir,Víkingur Ó.,1,3,0,752059
lengjudeild,2019,main,Magni,Njarðvík,3,2,0,602539
lengjudeild,2019,main,Grótta,Fjölnir,0,0,0,749725
lengjudeild,2019,main,Afturelding,Magni,4,1,0,753977
lengjudeild,2019,main,Þróttur R.,Leiknir R.,3,0,0,752489
lengjudeild,2019,main,Haukar,Þór,0,3,0,577797
lengjudeild,2019,main,Njarðvík,Fram,0,1,0,757869
lengjudeild,2019,main,Þór,Þróttur R.,2,0,0,670956
lengjudeild,2019,main,Fjölnir,Njarðvík,1,0,0,752009
lengjudeild,2019,main,Keflavík,Grótta,1,2,0,734076
lengjudeild,2019,main,Fram,Afturelding,3,1,0,598845
lengjudeild,2019,main,Leiknir R.,Víkingur Ó.,2,0,0,644495
lengjudeild,2019,main,Magni,Haukar,1,1,0,602540
lengjudeild,2019,main,Magni,Fram,1,1,0,602541
lengjudeild,2019,main,Víkingur Ó.,Þór,2,0,0,648452
lengjudeild,2019,main,Grótta,Leiknir R.,2,3,0,749721
lengjudeild,2019,main,Afturelding,Fjölnir,1,3,0,753975
